id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0981,https://www.saostar.vn/am-nhac/quang-le-he-lo-cat-xe-khung-cua-le-quyen-202506222304290449.html,Quang Lê hé lộ cát-xê 'khủng' của Lệ Quyên,Chia sẻ của Quang Lê về Lệ Quyên khiến khán giả không khỏi bất ngờ.,Giải trí & Showbiz,2025-06-23T06:00:00.000+07:00,SaoStar,data/images/article_0981_image.png,clickbait
article_0907,https://thanhnien.vn/trien-khai-chuyen-doi-so-toan-dien-ket-hop-ai-185250622105247747.htm,Triển khai chuyển đổi số toàn diện kết hợp AI,"Vừa qua, Công ty CP Khoáng sản & VLXD Lâm Đồng (mã LBM) đã khởi động triển khai giải pháp phần mềm quản trị doanh nghiệp SAP Business One (SAP B1) kết hợp với trí tuệ nhân tạo (AI) trong công tác phân tích dữ liệu và quản trị doanh nghiệp.",Kinh doanh & Kinh tế,2025-06-22T12:22:00+07:00,Thanh Niên,data/images/article_0907_image.png,non-clickbait
article_0957,https://vietnamnet.vn/cdv-dai-nao-san-thien-truong-ngay-nam-dinh-nang-cup-2413846.html,CĐV 'đại náo' sân Thiên Trường ngày Nam Định nâng Cúp,"Trong ngày Thép Xanh Nam Định nâng Cúp vô địch V-League 2024/25, sân Thiên Trường mở hội, hàng nghìn CĐV tạo nên bầu không khí vô cùng sôi động.",Thể thao,"Chủ Nhật, 22/06/2025 - 16:24",VietNamNet,data/images/article_0957_image.png,clickbait
article_3326,https://vnexpress.net/hai-man-o-moc-chau-4899708.html,Hái mận ở Mộc Châu,"Sơn LaCác vườn mận Mộc Châu đang vào chính vụ, hút khách du lịch check in, hái mận ăn tại chỗ hoặc mua về, với giá từ 30.000 đồng một người.",Other,2025-06-18T07:00:00+07:00,VnExpress,data/images/article_3326_image.png,clickbait
article_2033,https://thanhnien.vn/kham-pha-10-quoc-gia-co-duong-bo-bien-dai-nhat-the-gioi-185250527151614372.htm,Khám phá 10 quốc gia có đường bờ biển dài nhất thế giới,"Các quốc gia có đường bờ biển rộng lớn tự hào có khả năng tiếp cận bao la với các nguồn tài nguyên biển, bãi biển ngoạn mục và cơ hội cho du lịch, thương mại.",Other,2025-06-01T10:11:00+07:00,Thanh Niên,data/images/article_2033_image.png,non-clickbait
article_0429,https://www.saostar.vn/sac-mau-cuoc-song/xuong-nguoi-trong-bon-chua-nuoc-ly-do-chu-nha-khong-thay-bat-thuong-202506222359029047.html,Vụ bộ xương người trong bồn chứa nước: Vì sao chủ nhà không thấy bất thường?,"Bộ xương người được phát hiện trong bồn chứa nước, nhiều người không khỏi thắc mắc vì sao chủ nhà không cảm thấy điều bất thường?",Sức khỏe & Đời sống,2025-06-23T06:45:00.000+07:00,SaoStar,data/images/article_0429_image.png,clickbait
article_2547,https://tuoitre.vn/lan-toa-thong-diep-nang-luong-vui-khoe-tinh-than-sieu-pham-202504021402284.htm,"Lan tỏa thông điệp ‘Năng lượng vui khỏe, tinh thần siêu phàm’","Bên cạnh là một sân chơi thể thao chính danh cấp tiểu học TP.HCM, ‘Cúp KUN Siêu Phàm’ là nơi giúp các em học sinh tiểu học rèn luyện thể chất và phát triển các kỹ năng xã hội, từ đó nuôi dưỡng một tuổi thơ vô tư, hồn nhiên, đẹp đẽ.",Other,2025-04-02T19:30:00+07:00,Tuổi Trẻ,data/images/article_2547_image.png,non-clickbait
article_0772,https://baomoi.com/tphcm-sau-sap-nhap-don-bay-de-y-te-cong-tu-phat-trien-benh-vien-ve-tinh-c52572449.epi,TPHCM sau sáp nhập: Đòn bẩy để y tế công – tư phát triển bệnh viện vệ tinh - Tạp chí Kinh Tế Sài Gòn,"Theo các chuyên gia y tế, việc sáp nhập TPHCM với Bình Dương, Bà Rịa – Vũng Tàu góp phần mở ra cơ hội quy hoạch lại mạng lưới y tế vùng. Ngoài ra, đây còn là 'giai đoạn vàng' để phát triển hệ thống bệnh viện vệ tinh theo mô hình công - tư, góp phần giảm tải tuyến cuối và nâng cao khả năng tiếp cận dịch vụ y tế chất lượng cho người dân.",Other,2025-06-23T07:00:12.000Z,Báo Mới,data/images/article_0772_image.png,non-clickbait
article_3059,https://vnexpress.net/nhung-mau-oto-noi-dia-hoa-nhieu-nhat-tai-my-4903026.html,Những mẫu ôtô nội địa hóa nhiều nhất tại Mỹ,"Tesla chiếm cả top 4, trong khi các hãng xe ngoại chiếm 13 trong số 20 vị trí đầu tiên.",Other,2025-06-19T05:19:00+07:00,VnExpress,data/images/article_3059_image.png,non-clickbait
article_3623,https://baomoi.com/can-tho-tang-chat-luong-tin-dung-chinh-sach-sau-khi-hop-nhat-3-thanh-1-c52574504.epi,Cần Thơ tăng chất lượng tín dụng chính sách sau khi hợp nhất 3 thành 1 - Bnews,"Sáng 23/6, Ngân hàng Chính sách xã hội thành phố Cần Thơ tổ chức Hội nghị sơ kết hoạt động 6 tháng đầu năm 2025.",Other,2025-06-23T10:29:00.000Z,Báo Mới,data/images/article_3623_image.png,non-clickbait
article_0913,https://thanhnien.vn/thuy-dien-a-vuong-gop-suc-dam-bao-an-ninh-nang-luong-185250621173821933.htm,Thủy điện A Vương góp sức đảm bảo an ninh năng lượng,"Sau 18 năm kể từ ngày chính thức phát điện (2008 - 2024), Nhà máy Thủy điện A Vương do Công ty CP Thủy điện A Vương quản lý, vận hành đã phát lên lưới điện quốc gia trên 11,7 tỉ kWh, đóng góp vào ngân sách nhà nước trên 2.300 tỉ đồng.",Kinh doanh & Kinh tế,2025-06-21T17:38:00+07:00,Thanh Niên,data/images/article_0913_image.png,non-clickbait
article_1261,https://kenh14.vn/angelababy-bi-to-ngoai-tinh-khi-con-la-vo-huynh-hieu-minh-215250622092430137.chn,Angelababy bị tố ngoại tình khi còn là vợ Huỳnh Hiểu Minh?,Mặc dù Angelababy và Huỳnh Hiểu Minh đã ly hôn nhưng mối quan hệ của cả hai vẫn thu hút sự chú ý của mọi người.,Giải trí & Showbiz,2025-06-23T11:27:00,Kênh14,data/images/article_1261_image.png,clickbait
article_3343,https://vnexpress.net/ha-noi-xac-minh-vu-khach-tay-suyt-gap-tai-nan-o-pho-duong-tau-4899355.html,Hà Nội xác minh vụ khách Tây suýt gặp tai nạn ở phố đường tàu,"UBND phường Hàng Bông, Hà Nội, đang xác minh sự việc khách Tây suýt gặp tai nạn khi quay video tàu chạy ở phố đường tàu Phùng Hưng.",Other,2025-06-16T11:51:00+07:00,VnExpress,data/images/article_3343_image.png,non-clickbait
article_1110,https://vnexpress.net/kon-tum-chap-thuan-ba-du-an-do-thi-hon-700-ha-tai-mang-den-4904789.html,Kon Tum chấp thuận ba dự án đô thị hơn 700 ha tại Măng Đen,"UBND tỉnh Kon Tum vừa chấp thuận chủ trương đầu tư ba dự án khu đô thị tại thị trấn Măng Đen, huyện Kon Plông, với tổng vốn đầu tư dự kiến khoảng 26.500 tỷ đồng.",Other,2025-06-22T21:32:00+07:00,VnExpress,data/images/article_1110_image.png,non-clickbait
article_1704,https://vnexpress.net/real-thang-lon-du-mat-nguoi-o-club-world-cup-4904859.html,Real thắng lớn dù mất người ở Club World Cup,"MỹViệc trung vệ Raul Asencio sớm nhận thẻ đỏ không thể ngăn Real hạ Pachuca 3-1 ở bảng H FIFA Club World Cup, tối 22/6.",Thể thao,2025-06-23T06:42:00+07:00,VnExpress,data/images/article_1704_image.png,non-clickbait
article_1098,https://baomoi.com/di-cho-vai-thieu-bac-giang-c52571278.epi,Đi chợ vải thiều Bắc Giang - Báo Tiền Phong,"Thời điểm này, vải thiều tỉnh Bắc Giang đang vào chính vụ, chợ vải đặc biệt nằm dọc quốc lộ 31 dài cả chục km luôn trong cảnh tắc đường hằng ngày.",Other,2025-06-23T04:46:00.000Z,Báo Mới,data/images/article_1098_image.png,non-clickbait
article_0123,https://vietnamnet.vn/phan-ung-cua-viet-nam-truoc-viec-my-tan-cong-co-so-hat-nhan-iran-2413929.html,Phản ứng của Việt Nam trước việc Mỹ tấn công cơ sở hạt nhân Iran,"Việt Nam kêu gọi các bên liên quan chấm dứt ngay các hành động quân sự, trong đó có việc tấn công vào cơ sở hạt nhân.",Chính trị & An ninh,"Chủ Nhật, 22/06/2025 - 22:23",VietNamNet,data/images/article_0123_image.png,non-clickbait
article_2182,https://baomoi.com/chien-si-moi-tu-tin-chinh-phuc-3-tieng-no-c52572882.epi,Chiến sĩ mới tự tin chinh phục '3 tiếng nổ' - Báo Cao Bằng,Chiến sĩ mới tự tin chinh phục '3 tiếng nổ' - Báo Cao Bằng,Other,2025-06-23T08:01:07.000Z,Báo Mới,data/images/article_2182_image.png,clickbait
article_1637,https://baomoi.com/bo-truong-bo-gddt-kiem-tra-cong-tac-chuan-bi-ky-thi-tot-nghiep-thpt-tai-thai-binh-c52573188.epi,Bộ trưởng Bộ GDĐT kiểm tra công tác chuẩn bị Kỳ thi tốt nghiệp THPT tại Thái Bình - Tạp chí Giáo dục Việt Nam,"Bên cạnh việc đánh giá cao công tác chuẩn bị kỳ thi của tỉnh Thái Bình, Bộ trưởng Nguyễn Kim Sơn cũng lưu ý, trong công tác chỉ đạo phải mạch lạc, dứt khoát, đúng quy định.",Giáo dục & Học đường,2025-06-23T08:29:00.000Z,Báo Mới,data/images/article_1637_image.png,non-clickbait
article_0530,https://baomoi.com/israel-bat-dau-cho-phep-bay-quoc-te-han-che-50-hanh-khach-mot-may-bay-c52571772.epi,"Israel bắt đầu cho phép bay quốc tế, hạn chế 50 hành khách một máy bay - Báo Tin Tức TTXVN","Hơn 1.000 người Israel và người nước ngoài dự kiến xuất cảnh khỏi quốc gia này trong ngày 23/6, với giới hạn hành khách trên chuyến bay nhằm giảm thiểu rủi ro an ninh và tình trạng quá tải tại Sân bay Ben Gurion.",Quốc tế,2025-06-23T05:25:00.000Z,Báo Mới,data/images/article_0530_image.png,non-clickbait
article_2984,https://baomoi.com/giai-ma-anh-huong-cua-buc-xa-tu-cac-ngoi-sao-doi-voi-thoi-tiet-tren-cac-hanh-tinh-c52571658.epi,Giải mã ảnh hưởng của bức xạ từ các ngôi sao đối với thời tiết trên các hành tinh - Báo Tin Tức TTXVN,"Theo kết quả nghiên cứu của các nhà khoa học tại Đại học Hebrew Jerusalem (Israel), những đợt bùng phát bức xạ mạnh mẽ từ các ngôi sao, trong đó có Mặt Trời, có khả năng gây ra những thay đổi thời tiết nhanh chóng trên các hành tinh, trong đó có cả Trái Đất.",Công nghệ & Khoa học,2025-06-23T05:05:00.000Z,Báo Mới,data/images/article_2984_image.png,non-clickbait
article_2349,https://vietnamnet.vn/ceo-telegram-de-lai-toan-bo-tai-san-cho-106-nguoi-con-2413709.html,CEO Telegram để lại 17 tỷ USD cho 106 người con,"CEO Telegram Pavel Durov có 106 người con. Ông dự định để lại toàn bộ tài sản – ước tính 17,1 tỷ USD – cho các con của mình.",Công nghệ & Khoa học,"Chủ Nhật, 22/06/2025 - 07:49",VietNamNet,data/images/article_2349_image.png,non-clickbait
article_1770,https://tuoitre.vn/kham-pha-chuyen-tau-du-lich-lan-dau-dua-khach-viet-tham-quan-singapore-20250620145206097.htm,Khám phá chuyến tàu du lịch lần đầu đưa khách Việt tham quan Singapore,Chiêm ngưỡng tàu du lịch Star Voyager lần đầu tiên đón khách Việt ngay tại cảng Phú Mỹ và đưa đến Singapore.,Du lịch & Ẩm thực,2025-06-20T15:39:25+07:00,Tuổi Trẻ,data/images/article_1770_image.png,non-clickbait
article_1665,https://baomoi.com/co-tro-truong-dan-toc-noi-tru-o-nghe-an-sang-den-on-thi-tot-nghiep-thpt-c52572639.epi,Cô trò trường dân tộc nội trú ở Nghệ An sáng đèn ôn thi tốt nghiệp THPT - Báo Giáo Dục & Thời Đại,"Bước vào giai đoạn 'nước rút', những lớp học ở ngôi trường nội trú (Nghệ An) sáng đèn mỗi tối để ôn thi tốt nghiệp THPT.",Giáo dục & Học đường,2025-06-23T07:05:00.000Z,Báo Mới,data/images/article_1665_image.png,non-clickbait
article_0310,https://vnexpress.net/ong-trump-my-da-khong-kich-ba-co-so-hat-nhan-iran-4904640-tong-thuat.html,Mỹ không kích cơ sở hạt nhân Iran,"Mỹ không kích ba cơ sở hạt nhân của Iran, trong đó có ""pháo đài"" Fordow, khiến Tehran đáp trả bằng loạt tên lửa vào lãnh thổ Israel.",Quốc tế,2025-06-22T06:50:00+07:00,VnExpress,data/images/article_0310_image.png,non-clickbait
article_0532,https://baomoi.com/dieu-gi-xay-ra-neu-iran-dong-cua-eo-bien-hormuz-c52571719.epi,Điều gì xảy ra nếu Iran đóng cửa eo biển Hormuz? - Tạp chí VnEconomy,"Trước đây, Iran từng nhắm tới các tàu thương mại đi qua eo biển Hormuz và nhiều lần dọa sẽ đóng cửa hoàn toàn eo biển này trong những năm qua...",Quốc tế,2025-06-23T05:23:56.000Z,Báo Mới,data/images/article_0532_image.png,clickbait
article_0299,https://vnexpress.net/su-quan-viet-nam-tai-israel-ra-thong-bao-khan-sau-vu-my-khong-kich-iran-4904787.html,Sứ quán Việt Nam tại Israel ra thông báo khẩn sau vụ Mỹ không kích Iran,"Đại sứ quán Việt Nam tại Israel khuyến cáo công dân tuân thủ hướng dẫn của nước sở tại và tiếp tục đăng ký sơ tán nếu có nhu cầu, sau vụ Mỹ không kích Iran.",Quốc tế,2025-06-22T18:06:00+07:00,VnExpress,data/images/article_0299_image.png,non-clickbait
article_2638,https://vietnamnet.vn/15-tuoi-co-duoc-dung-ten-tren-so-do-su-that-khien-nhieu-nguoi-bat-ngo-2410971.html,15 tuổi có được đứng tên trên sổ đỏ: Sự thật khiến nhiều người bất ngờ,Một câu hỏi được không ít gia đình quan tâm: Trẻ 15 tuổi có được đứng tên trên Giấy chứng nhận quyền sử dụng đất hay thường gọi là sổ đỏ?,Chính trị & An ninh,"Chủ Nhật, 15/06/2025 - 05:00",VietNamNet,data/images/article_2638_image.png,clickbait
article_0321,https://vnexpress.net/quan-chuc-iran-phu-nhan-kho-ten-lua-dang-can-dan-4904518.html,Quan chức Iran phủ nhận 'kho tên lửa đang cạn dần',"Quan chức Iran bác tin nước này giảm số tên lửa khai hỏa vào Israel vì kho vũ khí sắp cạn, nhấn mạnh Tehran đang tập trung cho chất lượng.",Quốc tế,2025-06-21T15:59:00+07:00,VnExpress,data/images/article_0321_image.png,non-clickbait
article_0862,https://vnexpress.net/whatsapp-chia-se-nham-so-dien-thoai-cua-nguoi-dung-4903651.html,WhatsApp chia sẻ nhầm số điện thoại của người dùng,"Khi được hỏi về số hỗ trợ khách hàng của một hãng tàu, Meta AI trên WhatsApp cung cấp thông tin liên lạc của một người dùng khác.",Công nghệ & Khoa học,2025-06-19T19:00:00+07:00,VnExpress,data/images/article_0862_image.png,non-clickbait
article_3658,https://www.24h.com.vn/media-24h/thap-thom-quanh-nhung-cai-bay-tu-cac-mo-vat-lieu-khong-hoan-tho-o-ha-tinh-c762a1673693.html,Thấp thỏm quanh những cái ‘bẫy’ từ các mỏ vật liệu không hoàn thổ ở Hà Tĩnh,"Dù đã dừng khai thác nhiều năm song hàng loạt mỏ đá ven các dãy núi ở Hà Tĩnh chưa khắc phục môi trường, thu dọn máy móc. Những quả đồi trơ sỏi đá, hồ nước sâu cả chục mét vô tình trở thành cái “bẫy” gây nguy hiểm cho người dân.",Giải trí & Showbiz,2025-06-18T10:25:00+07:00,24h,data/images/article_3658_image.png,clickbait
article_2184,https://baomoi.com/choang-voi-gia-tri-mon-qua-tran-thanh-tang-hari-won-c52572941.epi,Choáng với giá trị món quà Trấn Thành tặng Hari Won - Tạp chí SaoStar,Trấn Thành không ngần ngại chi tiền để thể hiện tình cảm sâu đậm dành cho Hari Won.,Giải trí & Showbiz,2025-06-23T08:00:00.000Z,Báo Mới,data/images/article_2184_image.png,clickbait
article_0015,https://vnexpress.net/ca-nuoc-se-hoan-thanh-xoa-277-400-nha-tam-dot-nat-vao-ngay-25-8-4904732.html,"Cả nước sẽ hoàn thành xóa 277.400 nhà tạm, dột nát vào ngày 25/8","Bộ trưởng Đào Ngọc Dung cho biết toàn quốc dự kiến sẽ hoàn thành mục tiêu xóa 277.400 căn nhà tạm, dột nát vào ngày 25/8, trong đó 262.800 căn đã được hỗ trợ xây dựng.",Tin tức tổng hợp,2025-06-22T15:05:00+07:00,VnExpress,data/images/article_0015_image.png,non-clickbait
article_0125,https://vietnamnet.vn/thu-tuong-4-day-manh-3-tien-phong-de-phat-trien-tam-nong-ben-vung-2413905.html,"Thủ tướng: 4 đẩy mạnh, 3 tiên phong để phát triển “tam nông” bền vững","Kiên định xây dựng nông nghiệp sinh thái, nông thôn hiện đại, nông dân văn minh, Thủ tướng yêu cầu cả hệ thống chính trị phải tập trung ""4 đẩy mạnh"", riêng người nông dân phải “3 tiên phong” trong giai đoạn mới.",Chính trị & An ninh,"Chủ Nhật, 22/06/2025 - 21:02",VietNamNet,data/images/article_0125_image.png,non-clickbait
article_1800,https://thanhnien.vn/phuong-an-ung-pho-voi-thoi-tiet-bat-thuong-trong-ky-thi-tot-nghiep-thpt-185250622161103674.htm,Phương án ứng phó với thời tiết bất thường trong kỳ thi tốt nghiệp THPT,"Trước những diễn biến bất thường của thời tiết, Bộ trưởng Bộ GD-ĐT vừa có công điện gửi chủ tịch UBND cấp tỉnh yêu cầu triển khai ngay các biện pháp chủ động ứng phó với thiên tai, nhằm bảo đảm tổ chức kỳ thi tốt nghiệp THPT an toàn.",Giáo dục & Học đường,2025-06-22T17:37:00+07:00,Thanh Niên,data/images/article_1800_image.png,non-clickbait
article_1357,https://baomoi.com/tan-cang-sai-gon-dong-hanh-cung-cong-dong-doanh-nghiep-tai-hoi-nghi-doi-thoai-hai-quan-2025-c52572755.epi,Tân Cảng Sài Gòn đồng hành cùng cộng đồng doanh nghiệp tại Hội nghị Đối thoại Hải quan 2025 - Tạp chí VnEconomy,"Ngày 20/6/2025, tại tỉnh Bắc Ninh, Chi cục Hải quan Khu vực 5 đã tổ chức Hội nghị Đối thoại Hải quan - Doanh nghiệp về lĩnh vực Hải quan lần thứ 1 năm 2025, với sự phối hợp của Tổng công ty Tân cảng Sài Gòn…",Kinh doanh & Kinh tế,2025-06-23T07:29:11.000Z,Báo Mới,data/images/article_1357_image.png,non-clickbait
article_1606,https://www.24h.com.vn/bong-da/france-football-muon-trao-sieu-bong-vang-ronaldo-hay-messi-xung-dang-doat-giai-c48a1672155.html,"France Football muốn trao ""Siêu bóng vàng"": Ronaldo hay Messi xứng đáng đoạt giải?",France Football đang manh nha ý định tổ chức trao giải “Siêu quả bóng vàng“ lần hai và đó sẽ là cuộc chiến của Ronaldo và Messi.,Thể thao,2025-06-12T16:16:00+07:00,24h,data/images/article_1606_image.png,clickbait
article_0624,https://thanhnien.vn/nga-khong-kich-du-doi-vao-kyiv-sau-loi-de-doa-cua-tong-tu-lenh-ukraine-185250623114850906.htm,Nga không kích dữ dội vào Kyiv sau lời đe dọa của Tổng tư lệnh Ukraine,"Nga phóng tên lửa và máy bay không người lái không kích thủ đô Ukraine, một ngày sau khi Tổng tư lệnh quân đội Ukraine Oleksandr Syrskyi tuyên bố tiếp tục tấn công sâu vào lãnh thổ Nga.",Other,2025-06-23T12:15:00+07:00,Thanh Niên,data/images/article_0624_image.png,non-clickbait
article_3023,https://vnexpress.net/robotaxi-cua-tesla-bat-dau-cho-khach-4905144.html,Robotaxi của Tesla bắt đầu chở khách,"MỹTesla triển khai dịch vụ taxi tự lái tại Austin, Texas, vào ngày 22/6 đúng theo kế hoạch với mức phí cố định 4,2 USD.",Other,2025-06-23T15:21:00+07:00,VnExpress,data/images/article_3023_image.png,non-clickbait
article_2739,https://baomoi.com/ai-cong-cu-moi-cua-phong-vien-c52572619.epi,AI - công cụ mới của phóng viên - Báo Hải Dương,"Với người làm báo, AI đang dần trở thành công cụ mới đầy tiềm năng.",Other,2025-06-23T07:30:00.000Z,Báo Mới,data/images/article_2739_image.png,non-clickbait
article_1561,https://www.saostar.vn/sao-sport/nguyen-xuan-son-hanh-phuc-tot-cung-202506210951510676.html,Nguyễn Xuân Son hạnh phúc tột cùng,Tiền đạo Nguyễn Xuân Son đã có phát biểu gây chú ý với truyền thông Brazil,Thể thao,2025-06-21T09:54:24.780+07:00,SaoStar,data/images/article_1561_image.png,clickbait
article_2575,https://thanhnien.vn/dua-vo-vao-phim-ut-lan-duoc-4-giay-mac-van-khoa-noi-gi-185250618182205507.htm,"Đưa vợ vào phim Út Lan được ... 4 giây, Mạc Văn Khoa nói gì?","Tại buổi công chiếu chiều 17.6 tại TP.HCM, ""Út Lan: Oán linh giữ của"" chính thức ra mắt giới truyền thông với sự góp mặt của dàn cast Quốc Trường, Mai Cát Vi, Mai Mỹ Ngân, Phương Thanh, Mạc Văn Khoa… Đây cũng là bộ phim đánh dấu sự trở lại của Mạc Văn Khoa sau 2 năm vắng bóng.",Giải trí & Showbiz,2025-06-18T19:46:00+07:00,Thanh Niên,data/images/article_2575_image.png,clickbait
article_3366,https://tuoitre.vn/nu-bac-si-kip-thoi-cuu-nguoi-benh-trong-gang-tac-20250622173751485.htm,Nữ bác sĩ kịp thời cứu người bệnh trong gang tấc,"Vào ngày 19-6, hệ thống nhà thuốc và trung tâm tiêm chủng Long Châu tại Hà Nội ghi nhận hai tình huống cần hỗ trợ y tế khẩn cấp. Cả hai được xử trí kịp thời và đúng quy trình.",Other,2025-06-22T19:00:00+07:00,Tuổi Trẻ,data/images/article_3366_image.png,non-clickbait
article_3489,https://baomoi.com/hang-trieu-tai-xe-nen-nam-ro-quy-dinh-moi-ve-su-dung-bien-so-xe-khi-tham-gia-giao-thong-c52570982.epi,Hàng triệu tài xế nên nắm rõ quy định mới về sử dụng biển số xe khi tham gia giao thông - Chuyên trang Gia Đình & Xã Hội - Báo Sức khỏe & Đời sống,"Từ năm 2025, quy định về sử dụng biển số xe khi tham gia giao thông có gì mới? Dưới đây là thông tin cụ thể.",Xe & Vận tải,2025-06-23T04:22:00.000Z,Báo Mới,data/images/article_3489_image.png,non-clickbait
article_3039,https://vnexpress.net/vinfast-vf-5-chiem-hon-80-thi-phan-phan-khuc-cuv-a-4904063.html,VinFast VF 5 chiếm hơn 80% thị phần phân khúc CUV A+,"Lượng bán của VF 5 sau 5 tháng đầu 2025 là hơn 18.700 xe, gấp 4 lần doanh số của Kia Sonet, Hyundai Venue và Toyota Raize cộng lại.",Other,2025-06-21T04:55:00+07:00,VnExpress,data/images/article_3039_image.png,non-clickbait
article_2938,https://www.saostar.vn/du-lich-kham-pha/tram-tro-truoc-ve-dep-2-con-duong-re-nuoc-di-bo-xuyen-bien-o-viet-nam-202505081444245929.html,Trầm trồ trước vẻ đẹp của 2 con đường 'rẽ nước đi bộ xuyên biển' ở Việt Nam,"Không chỉ có biển xanh cát trắng tuyệt đẹp, Việt Nam còn sở hữu những con đường 'đi bộ xuyên biển' độc đáo khiến du khách trầm trồ.",Du lịch & Ẩm thực,2025-05-09T09:00:00.000+07:00,SaoStar,data/images/article_2938_image.png,clickbait
article_3043,https://vnexpress.net/lada-azimut-suv-moi-cua-hang-xe-nga-lo-dien-4903555.html,Lada Azimut - SUV mới của hãng xe Nga lộ diện,"Mẫu xe gầm cao mới lần đầu phát triển sau 3 thập kỷ, lắp động cơ xăng, trang bị nhiều tính năng, bán ra trong 2026.",Other,2025-06-20T04:55:00+07:00,VnExpress,data/images/article_3043_image.png,non-clickbait
article_2706,https://baomoi.com/thuong-hieu-an-cung-ba-tuyet-len-tieng-chinh-thuc-sau-thong-tin-giai-the-cong-ty-c52573829.epi,Thương hiệu 'Ăn cùng Bà Tuyết' lên tiếng chính thức sau thông tin giải thể công ty - Chuyên trang Hoa Học Trò - Báo Tiền Phong,"Fanpage của 'Ăn cùng Bà Tuyết' vừa đăng tải thông báo chính thức vào trưa 23/6, xác nhận việc giải thể Công ty Cổ phần Thương mại Dịch vụ Ăn Cùng Bà Tuyết. Tuy nhiên, thương hiệu vẫn tiếp tục hoạt động bình thường, không ảnh hưởng đến khách hàng.",Other,2025-06-23T09:31:48.000Z,Báo Mới,data/images/article_2706_image.png,non-clickbait
article_0972,https://kenh14.vn/10-lan-phim-viet-chon-sai-nu-chinh-lan-ngoc-qua-lo-nha-phuong-te-nhat-thoi-roi-215250622204258305.chn,"10 lần phim Việt chọn sai nữ chính: Lan Ngọc quá lố, Nhã Phương tẻ nhạt thôi rồi",Những phim Việt dưới đây nhận về nhiều ý kiến chê bai vì nữ chính không hợp vai hoặc diễn quá tệ.,Giải trí & Showbiz,2025-06-22T21:39:00,Kênh14,data/images/article_0972_image.png,clickbait
article_0176,https://www.saostar.vn/giai-tri/tat-ca-la-tai-phuong-my-chi-202506210542458482.html,'Tất cả là tại Phương Mỹ Chi',Một nam diễn viên 'đổ lỗi' cho Phương Mỹ Chi khi khiến video cosplay Na Tra của anh bị 'đào' lại.,Giải trí & Showbiz,2025-06-21T06:30:00.000+07:00,SaoStar,data/images/article_0176_image.png,clickbait
article_2289,https://thanhnien.vn/dau-an-tai-tuan-le-van-hoa-du-lich-am-thuc-dong-nai-185250623135509022.htm,Dấu ấn tại Tuần lễ văn hóa du lịch ẩm thực Đồng Nai,"Tuần lễ văn hóa du lịch ẩm thực với hơn 65 gian hàng, góp phần quảng bá hình ảnh Đồng Nai thân thiện, năng động đến với du khách.",Văn hóa & Nghệ thuật,2025-06-23T14:50:00+07:00,Thanh Niên,data/images/article_2289_image.png,non-clickbait
article_2642,https://vietnamnet.vn/phat-hien-be-gai-15-tuoi-mang-thai-bac-si-co-duoc-bao-cong-an-2410934.html,"Phát hiện bé gái 15 tuổi mang thai, bác sĩ có được báo công an?","Phát hiện một bé gái 15 tuổi đến khám thai, bác sĩ có thể báo công an không? Đây không chỉ là băn khoăn cá nhân mà còn là vấn đề pháp lý quan trọng.",Chính trị & An ninh,2025-06-13T05:03:00+07:00,VietNamNet,data/images/article_2642_image.png,clickbait
article_0793,https://baomoi.com/tinh-than-hoc-tap-suot-doi-can-su-dot-pha-nhu-cuoc-cach-mang-ve-to-chuc-bo-may-c52572307.epi,Tinh thần 'học tập suốt đời' cần sự đột phá như cuộc cách mạng về tổ chức bộ máy - Báo Đại Đoàn Kết,"Từ bài viết 'Học tập suốt đời' của Tổng Bí thư Tô Lâm, Phó Chủ tịch không chuyên trách Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam Nguyễn Thị Doan kiến nghị, cần có những đột phá mạnh mẽ hơn nữa, giống như cuộc cách mạng về tổ chức bộ máy để xây dựng xã hội học tập.",Tin tức tổng hợp,2025-06-23T06:24:00.000Z,Báo Mới,data/images/article_0793_image.png,non-clickbait
article_1576,https://www.24h.com.vn/bong-da/truc-tiep-bong-da-man-city-al-ain-clb-chau-a-kho-tranh-tham-bai-fifa-club-world-cup-c48a1674894.html,"Trực tiếp bóng đá Man City - Al Ain: Chiến thắng đậm đà của ""Man xanh"" (Hết giờ)","(Lượt trận thứ 2 bảng G) Man City giành chiến thắng 6-0 trước Al Ain, qua đó ghi danh vòng knock-out FIFA Club World Cup 2025.",Thể thao,2025-06-23T00:55:00+07:00,24h,data/images/article_1576_image.png,non-clickbait
article_0076,https://thanhnien.vn/tong-bi-thu-trao-quyet-dinh-to-chuc-bo-may-co-quan-mat-tran-to-quoc-viet-nam-185250623083154807.htm,Tổng Bí thư trao quyết định tổ chức bộ máy Cơ quan Mặt trận Tổ quốc Việt Nam,Tổng Bí thư Tô Lâm đã trao quyết định của Bộ Chính trị về thành lập Cơ quan Mặt trận Tổ quốc Việt Nam cho Thường trực Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam và trưởng các tổ chức chính trị - xã hội.,Chính trị & An ninh,2025-06-23T10:41:00+07:00,Thanh Niên,data/images/article_0076_image.png,non-clickbait
