id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_2562,https://tuoitre.vn/tp-hcm-mo-lop-hoc-boi-mien-phi-cho-nguoi-dan-2025051410001369.htm,TP.HCM mở lớp học bơi miễn phí cho người dân,"Bắt đầu từ tháng 5, Trung tâm Thể thao dưới nước TP.HCM sẽ bắt đầu mở các lớp dạy bơi cơ bản miễn phí cho người dân thành phố.",Thể thao,2025-05-14T10:24:39+07:00,Tuổi Trẻ,data/images/article_2562_image.png,non-clickbait
article_3417,https://vietnamnet.vn/xu-phat-cong-ty-to-chuc-du-luon-sau-su-co-huc-vao-du-khach-tren-bai-bien-ha-long-2413320.html,Xử phạt công ty tổ chức dù lượn sau sự cố húc vào du khách trên bãi biển Hạ Long,"Sở Văn hóa, Thể thao và Du lịch Quảng Ninh vừa có quyết định xử phạt hành chính đối với công ty có dù lượn gắn động cơ gặp sự cố ở bãi biển Hạ Long.",Du lịch & Ẩm thực,2025-06-20T11:03:00+07:00,VietNamNet,data/images/article_3417_image.png,non-clickbait
article_3198,https://www.24h.com.vn/giai-tri/huyr-suyt-bo-concert-anh-trai-vuot-ngan-chong-gai-vi-vo-cap-cuu-giua-thai-ky-c731a1673936.html,HuyR suýt bỏ concert 'Anh trai vượt ngàn chông gai' vì vợ cấp cứu giữa thai kỳ,"Nhận tin vợ cấp cứu vì thai kỳ gặp vấn đề, 'anh tài' HuyR định bay về TP HCM nhưng được bà xã động viên ở lại diễn concert 'Anh trai vượt ngàn chông gai' hồi tháng 1.",Giải trí & Showbiz,2025-06-19T08:49:20+07:00,24h,data/images/article_3198_image.png,non-clickbait
article_0371,https://thanhnien.vn/tphcm-dan-keu-troi-vi-co-so-giat-wash-xa-khoi-thai-gay-o-nhiem-moi-truong-185250619155333126.htm,TP.HCM: Dân kêu trời vì cơ sở giặt wash xả khói thải gây ô nhiễm môi trường,"Báo Thanh Niên nhận được đơn kêu cứu của người dân sống trên các tuyến đường ở Bình Chánh, TP.HCM phản ánh tình trạng ô nhiễm môi trường không khí.",Tin tức tổng hợp,2025-06-22T09:38:00+07:00,Thanh Niên,data/images/article_0371_image.png,non-clickbait
article_3086,https://tuoitre.vn/7-thay-doi-nha-bep-truoc-va-sau-khi-cai-tao-20250619170119321.htm,7 thay đổi nhà bếp trước và sau khi cải tạo,Những thay đổi trước và sau khi cải tạo nhà bếp này có thể là gợi ý thú vị cho một trong các không gian sống quan trọng nhất trong nhà bạn.,Other,2025-06-21T08:09:40+07:00,Tuổi Trẻ,data/images/article_3086_image.png,clickbait
article_3354,https://tuoitre.vn/thieu-vi-chat-gi-khien-da-kho-toc-mong-de-rung-mong-tay-gion-de-gay-20250623152137261.htm,"Thiếu vi chất gì khiến da khô, tóc mỏng dễ rụng, móng tay giòn dễ gãy?","Tóc mỏng hoặc rụng thường liên quan đến tình trạng thiếu sắt, kẽm hoặc biotin (vitamin B7). Sắt rất cần thiết để cung cấp oxy cho nang tóc, trong khi kẽm hỗ trợ sự phát triển và phục hồi mô. Thiếu hụt biotin có thể dẫn đến rụng tóc và móng giòn.",Sức khỏe & Đời sống,2025-06-23T16:20:00+07:00,Tuổi Trẻ,data/images/article_3354_image.png,non-clickbait
article_0597,https://vnexpress.net/van-thinh-phat-de-xuat-phuong-an-tai-co-cau-scb-trong-12-nam-4904101.html,Vạn Thịnh Phát đề xuất phương án tái cơ cấu SCB trong 12 năm,"Vạn Thịnh Phát nói tìm kiếm được nhóm nhà đầu tư, gồm có Novagroup, đề xuất lộ trình 12 năm xử lý hậu quả tại SCB và hiện có sẵn nguồn tiền 2 tỷ USD.",Kinh doanh & Kinh tế,2025-06-20T14:51:00+07:00,VnExpress,data/images/article_0597_image.png,non-clickbait
article_0203,https://www.24h.com.vn/tin-tuc-trong-ngay/pha-duong-day-san-xuat-buon-ban-nuoc-hoa-gia-quy-mo-lon-o-tphcm-c46a1674766.html,"Phá đường dây sản xuất, buôn bán nước hoa giả quy mô lớn ở TPHCM","Mua nước hoa giả nhập lậu từ Trung Quốc, vợ chồng Phát đóng gói giả thành các thương hiệu nổi tiếng rồi phân phối ra thị trường.",Tin tức tổng hợp,2025-06-22T10:06:40+07:00,24h,data/images/article_0203_image.png,non-clickbait
article_2597,https://thanhnien.vn/bo-me-phuong-linh-la-can-bo-ve-huu-khong-nghi-con-gai-dang-quang-hoa-hau-185250622073239398.htm,"Bố mẹ Phương Linh là cán bộ về hưu, không nghĩ con gái đăng quang hoa hậu",Dù động viên con gái thi Hoa hậu Hoàn vũ Việt Nam 2025 song bố mẹ cho biết ban đầu chỉ muốn Nguyễn Hoàng Phương Linh trải nghiệm chứ không nghĩ cô sẽ giành chiến thắng.,Other,2025-06-22T08:02:00+07:00,Thanh Niên,data/images/article_2597_image.png,non-clickbait
article_3755,https://www.24h.com.vn/du-lich-24h/thac-7-tang-chieng-khoa-dep-nhu-tien-canh-hut-khach-ngay-he-c76a1674722.html,Thác 7 tầng Chiềng Khoa đẹp như tiên cảnh hút khách ngày hè,"Thác Chiềng Khoa ở Sơn La gây “sốt“ với làn nước màu ngọc bích, cảnh quan kỳ vĩ như phim cổ trang, thu hút hàng ngàn du khách tìm về check-in.",Du lịch & Ẩm thực,2025-06-23T10:00:00+07:00,24h,data/images/article_3755_image.png,clickbait
article_0715,https://www.saostar.vn/vong-quanh-the-gioi/cong-ty-tuyen-dung-nhan-vien-nam-khong-bang-cap-luong-100-trieu-thang-202506211257187902.html,"Công ty tuyển dụng nhân viên nam không cần bằng cấp, lương hơn 100 triệu đồng/tháng",Thông báo tuyển dụng này khiến nhiều người vô cùng háo hức để ứng cử,Quốc tế,2025-06-21T13:05:30.868+07:00,SaoStar,data/images/article_0715_image.png,clickbait
article_2475,https://baomoi.com/de-nghi-lam-ro-dieu-phoi-giua-bo-cong-an-tand-toi-cao-bo-quoc-phong-khi-dieu-tra-dac-biet-hoac-dan-do-c52573633.epi,"Đề nghị làm rõ điều phối giữa Bộ Công an, TAND tối cao, Bộ Quốc phòng khi điều tra đặc biệt hoặc dẫn độ - Báo Công An Nhân Dân","Góp ý về giải thích từ ngữ tại Điều 3, dự thảo Luật Tương trợ tư pháp về hình sự, nhiều đại biểu đề nghị bổ sung định nghĩa rõ: vụ án hình sự có yếu tố nước ngoài là vụ án mà hành vi phạm tội, hậu quả, chủ thể thực hiện hoặc nạn nhân có liên quan đến lãnh thổ hoặc pháp luật của quốc gia khác.",Chính trị & An ninh,2025-06-23T08:39:00.000Z,Báo Mới,data/images/article_2475_image.png,non-clickbait
article_0043,https://vnexpress.net/nguoi-lon-khong-danh-nhau-thi-khong-con-bao-luc-hoc-duong-4903893-tong-thuat.html,'Người lớn không đánh nhau thì không còn bạo lực học đường',"Đại biểu hỏi bao giờ hết bạo lực học đường, Bộ trưởng Giáo dục và Đào tạo trả lời nếu ngày nào đó người lớn không đánh nhau thì trường học không còn bạo lực.",Tin tức tổng hợp,2025-06-20T07:49:00+07:00,VnExpress,data/images/article_0043_image.png,non-clickbait
article_2434,https://baomoi.com/thu-hoi-20-my-pham-cham-soc-da-do-cong-ty-dai-cat-a-dua-ra-thi-truong-c52573866.epi,Thu hồi 20 mỹ phẩm chăm sóc da do công ty Đại Cát Á đưa ra thị trường - Báo Sức Khỏe & Đời Sống,"Cục Quản lý Dược, Bộ Y tế vừa có văn bản yêu cầu đình chỉ lưu hành, thu hồi trên toàn quốc 20 loại mỹ phẩm nhập khẩu gồm tinh chất, kem dưỡng, nước cân bằng da... do Công ty TNHH quốc tế Đại Cát Á đưa ra thị trường",Other,2025-06-23T09:33:00.000Z,Báo Mới,data/images/article_2434_image.png,non-clickbait
article_1248,https://vietnamnet.vn/bis-ha-noi-to-chuc-le-tot-nghiep-cho-hoc-sinh-khoa-2025-2414028.html,BIS Hà Nội tổ chức lễ tốt nghiệp cho học sinh khóa 2025,"Trường Quốc tế Anh BIS Hà Nội vừa tổ chức lễ tốt nghiệp lần thứ 10, vinh danh học sinh khóa 2025, đánh dấu một chặng đường nỗ lực phát triển của nhà trường.",Giáo dục & Học đường,2025-06-23T10:00:00+07:00,VietNamNet,data/images/article_1248_image.png,non-clickbait
article_2362,https://vietnamnet.vn/hon-7-500-can-bo-chien-si-cong-an-ha-noi-lam-chu-tri-thuc-so-2413468.html,"Hơn 7.500 cán bộ, chiến sĩ Công an Hà Nội làm chủ tri thức số","Lực lượng Công an Hà Nội đang cho thấy khả năng bắt nhịp nhanh nhạy, tinh thần học hỏi vượt bậc khi hơn 7.500 cán bộ, chiến sĩ vừa hoàn thành khóa học về kỹ năng số, chuyển đổi số, ứng dụng trí tuệ nhân tạo trong công tác chuyên môn.",Công nghệ & Khoa học,2025-06-21T09:30:00+07:00,VietNamNet,data/images/article_2362_image.png,non-clickbait
article_1522,https://vietnamnet.vn/iran-con-du-ten-lua-de-tan-cong-israel-2413763.html,Iran còn đủ tên lửa để tấn công Israel?,"Iran được cho chỉ còn chưa đến 1.000 tên lửa trong kho vũ khí, sau khi nước này phóng hơn 400 tên lửa để đáp trả đòn không kích của Israel.",Quốc tế,"Chủ Nhật, 22/06/2025 - 07:11",VietNamNet,data/images/article_1522_image.png,non-clickbait
article_2200,https://baomoi.com/local-brand-viet-bi-chi-trich-vi-ban-chan-vay-lo-vong-3-c52572211.epi,Local brand Việt bị chỉ trích vì bán chân váy lộ vòng 3 - Tạp chí Tri thức,"Một nhãn hàng thời trang Việt Nam phải đối mặt với làn sóng phẫn nộ, tẩy chay vì bán các thiết kế ngắn cũn cỡn, bị cho là phản cảm.",Other,2025-06-23T06:20:37.000Z,Báo Mới,data/images/article_2200_image.png,clickbait
article_1036,https://www.24h.com.vn/kinh-doanh/du-hoc-dang-do-9x-ve-que-lam-nong-nghiep-thu-tien-ty-c161a1660122.html,"Du học dang dở, 9x về quê làm nông nghiệp thu tiền tỷ","Từ Nhật trở về trong đại dịch, Phong không ngờ vườn rau quê nhà lại mở ra bước ngoặt khiến anh bén duyên với đồng ruộng và kiếm tiền tỷ mỗi năm.",Kinh doanh & Kinh tế,2025-05-02T07:00:00+07:00,24h,data/images/article_1036_image.png,clickbait
article_2257,https://vnexpress.net/bi-phat-16-trieu-dong-vi-di-xe-may-ngong-nghenh-thach-thuc-cong-an-4903837.html,"Bị phạt 16 triệu đồng vì 'đi xe máy ngông nghênh', thách thức công an","Đà NẵngLê Thành Diên Dưỡng, 20 tuổi, đăng tải nhiều hình ảnh vi phạm luật giao thông lên mạng xã hội và livestream thách thức lực lượng công an.",Other,2025-06-19T17:36:00+07:00,VnExpress,data/images/article_2257_image.png,clickbait
article_0553,https://vnexpress.net/loi-nhuan-nhieu-cong-ty-dia-oc-chua-the-but-pha-4905059.html,'Lợi nhuận nhiều công ty địa ốc chưa thể bứt phá',Các công ty chứng khoán nhận định lợi nhuận quý II của nhiều doanh nghiệp bất động sản chưa có sự đột phá khi không ghi nhận bàn giao ở dự án mới.,Kinh doanh & Kinh tế,2025-06-23T12:53:00+07:00,VnExpress,data/images/article_0553_image.png,non-clickbait
article_2580,https://thanhnien.vn/nghe-si-hoang-son-noi-ve-tin-don-lay-vo-giau-nen-bo-nghe-dien-185250623141205016.htm,Nghệ sĩ Hoàng Sơn nói về tin đồn lấy vợ giàu nên bỏ nghề diễn,"Chương trình 'Nhà có khách' lên sóng tập 83 với khách mời là nghệ sĩ Hoàng Sơn. Tại đây, nam nghệ sĩ có những chia sẻ về chặng đường hoạt động nghệ thuật cũng như lý do vắng bóng trên màn ảnh nhỏ thời gian qua.",Other,2025-06-23T16:33:00+07:00,Thanh Niên,data/images/article_2580_image.png,clickbait
article_1581,https://www.24h.com.vn/bong-da/video-bong-da-juventus-wydad-hang-cong-thang-hoa-phan-luoi-va-sieu-pham-fifa-club-world-cup-c48a1674895.html,"Video bóng đá Juventus - Wydad: Hàng công thăng hoa, phản lưới và siêu phẩm (FIFA Club World Cup)",(Lượt trận thứ 2 bảng G) Juventus thi đấu hứng khởi ngay sau tiếng còi khai cuộc và khiến đội bóng đến từ Morocco trải qua khoảng thời gian ác mộng.,Thể thao,2025-06-23T01:15:00+07:00,24h,data/images/article_1581_image.png,non-clickbait
article_1583,https://www.24h.com.vn/bong-da/video-u21-duc-u21-italia-u21-chau-au-c48a1674904.html,"Video U21 Đức - U21 Italia: ""Mưa"" bàn thắng, 2 thẻ đỏ sau 120 phút (U21 châu Âu)","(Tứ kết) Trận đại chiến được phân thắng bại sau 120 phút, trong đó có 5 bàn thắng và 2 thẻ đỏ xuất hiện.",Thể thao,2025-06-23T05:00:00+07:00,24h,data/images/article_1583_image.png,non-clickbait
article_1238,https://thanhnien.vn/ngay-cua-me-nguoi-phu-nu-100-kg-chuyen-nghe-lam-me-da-thay-doi-the-nao-185250510134750862.htm,Ngày của mẹ: Người phụ nữ 100 kg chuyên 'nghề làm mẹ' đã thay đổi thế nào?,"Từng nghĩ 'nghề làm mẹ' thì phải hy sinh bản thân để lo cho gia đình nhưng bỗng một đêm thức giấc tưởng mình đã đột quỵ vì cơ thể nặng hơn 80 kg, tinh thần rệu rã, người phụ nữ 33 tuổi biết mình đã sai.",Sức khỏe & Đời sống,2025-05-11T10:10:00+07:00,Thanh Niên,data/images/article_1238_image.png,clickbait
article_3084,https://tuoitre.vn/fiato-airport-city-cat-canh-cung-san-bay-long-thanh-20250612155430908.htm,Fiato Airport City ‘cất cánh’ cùng sân bay Long Thành,"Sân bay Long Thành đang kéo theo nhu cầu cư trú khổng lồ từ lực lượng chuyên gia, kỹ sư và nhân sự cao cấp.",Other,2025-06-13T08:00:00+07:00,Tuổi Trẻ,data/images/article_3084_image.png,clickbait
article_1417,https://vnexpress.net/uong-ca-phe-the-nao-de-rang-khong-o-vang-4904557.html,Uống cà phê thế nào để răng không ố vàng,"Sử dụng ống hút, cắt giảm đường, uống trong vòng 30 phút, súc miệng bằng nước lọc sau khi sử dụng cà phê có thể giảm sâu răng và ố vàng.",Other,2025-06-22T08:00:00+07:00,VnExpress,data/images/article_1417_image.png,non-clickbait
article_0758,https://baomoi.com/mien-bac-sap-don-tin-vui-thoi-tiet-sau-chuoi-ngay-mua-to-sam-sap-c52572055.epi,Miền Bắc sắp đón 'tin vui' thời tiết sau chuỗi ngày mưa to sầm sập - Tạp chí Người Đưa Tin,"Dự báo thời tiết những ngày tới, mưa lớn ở miền Bắc có xu hướng giảm dần, chủ yếu xuất hiện ở vùng núi và trung du. Trung Bộ duy trì nắng nóng.",Other,2025-06-23T06:00:00.000Z,Báo Mới,data/images/article_0758_image.png,non-clickbait
article_1410,https://vnexpress.net/ngoi-lau-co-anh-huong-den-sinh-ly-nam-4904658.html,Ngồi lâu có ảnh hưởng đến sinh lý nam?,"Tôi 32 tuổi, chưa lập gia đình, là tài xế đường dài, thường xuyên ngồi lâu và tiếp xúc với nhiệt độ cao, liệu có ảnh hưởng đến chất lượng tinh trùng? (Hoàng Hải, Tây Ninh)",Other,2025-06-22T12:00:00+07:00,VnExpress,data/images/article_1410_image.png,clickbait
article_1079,https://baomoi.com/ha-noi-vao-top-15-thanh-pho-duoc-du-khach-ua-chuong-nhat-the-gioi-c52571964.epi,Hà Nội vào top 15 thành phố được du khách ưa chuộng nhất thế giới - Báo Lào Cai,"Tạp chí Time Out xếp Hà Nội - Thủ đô ngàn năm văn hiến của Việt Nam, ở vị trí thứ 11 trong danh sách 15 thành phố được khách du lịch ưa chuộng nhất thế giới.",Other,2025-06-23T05:50:00.000Z,Báo Mới,data/images/article_1079_image.png,non-clickbait
article_3189,https://www.24h.com.vn/giai-tri/chuyen-tinh-trung-ruoi-va-dien-vien-mua-c731a1673946.html,Chuyện tình Trung Ruồi và diễn viên múa,"Diễn viên hài Trung Ruồi nói anh tự tin với gương mặt xấu trai, bởi nhờ nó vợ không bao giờ ghen tuông khi anh đi làm xa.",Giải trí & Showbiz,2025-06-21T11:16:36+07:00,24h,data/images/article_3189_image.png,non-clickbait
article_3282,https://vnexpress.net/12-hang-quan-khach-phai-thu-khi-den-hue-4903753.html,12 hàng quán khách phải thử khi đến Huế,"Bánh cuốn Huyền Anh, bún giấm nuốc, chè Cầm là những hàng quán được gợi ý cho du khách muốn trải nghiệm ẩm thực Huế đích thực.",Other,2025-06-23T11:25:00+07:00,VnExpress,data/images/article_3282_image.png,clickbait
article_1132,https://vnexpress.net/gio-hang-dau-tien-hong-hac-city-thu-hut-hang-tram-khach-hang-4899441.html,Giỏ hàng đầu tiên Hồng Hạc City thu hút hàng trăm khách hàng,"Nhà phố liền kề, biệt thự song lập, đơn lập phân khu Hồng Phát dự án Hồng Hạc City được Phú Mỹ Hưng mở bán sáng 14/6, hút gần 500 khách hàng tham gia bốc thăm để mua.",Other,2025-06-19T09:00:00+07:00,VnExpress,data/images/article_1132_image.png,non-clickbait
article_1928,https://baomoi.com/clb-hai-phong-chot-tuong-lai-hlv-chu-dinh-nghiem-c52572970.epi,CLB Hải Phòng chốt tương lai HLV Chu Đình Nghiêm - Báo Giáo Dục & Thời Đại,Chủ tịch Câu lạc bộ Hải Phòng - ông Văn Trần Hoàn lên tiếng về tương lai của HLV Chu Đình Nghiêm.,Thể thao,2025-06-23T08:04:00.000Z,Báo Mới,data/images/article_1928_image.png,non-clickbait
article_2022,https://tuoitre.vn/mot-thang-o-nam-ky-cua-pham-quynh-2025062109213852.htm,Một tháng ở Nam Kỳ của Phạm Quỳnh,"Xuất hiện lần đầu trên Nam Phong tạp chí vào năm 1918 và đăng ba kỳ (không liên tục), 'Một tháng ở Nam Kỳ' kể về chuyến du ký đến những địa danh nổi tiếng ở Nam Kỳ hơn 100 năm trước của nhà văn Phạm Quỳnh.",Văn hóa & Nghệ thuật,2025-06-21T13:55:47+07:00,Tuổi Trẻ,data/images/article_2022_image.png,non-clickbait
article_2524,https://vnexpress.net/xu-huong-nghe-nghiep-dich-chuyen-the-nao-thoi-ai-4903830.html,Xu hướng nghề nghiệp dịch chuyển thế nào thời AI?,"Các chuyên gia sẽ chia sẻ về xu hướng dịch chuyển nghề nghiệp, kỹ năng cần thiết cho người trẻ trong thời đại AI... tại tọa đàm của VnExpress, phát sóng lúc 18h, ngày 20/6.",Other,2025-06-19T20:00:00+07:00,VnExpress,data/images/article_2524_image.png,clickbait
article_1980,https://vnexpress.net/g-dragon-chay-cung-chuc-nghin-fan-duoi-mua-o-my-dinh-4904622.html,G-Dragon 'cháy' cùng chục nghìn fan dưới mưa ở Mỹ Đình,"Hà NộiG-Dragon nhảy dưới mưa, được hàng chục nghìn khán giả Việt cổ vũ trong concert ở sân vận động Mỹ Đình, tối 21/6.",Other,2025-06-22T00:05:00+07:00,VnExpress,data/images/article_1980_image.png,non-clickbait
article_2700,https://www.24h.com.vn/thoi-trang/balenciaga-ra-mat-dong-san-pham-qua-luu-niem-mua-he-va-do-dung-thoi-tiet-c78a1579548.html,Balenciaga ra mắt dòng sản phẩm quà lưu niệm mùa hè và đồ dùng thời tiết,"Trước Thế vận hội 2024 được tổ chức tại Paris và lượng khách du lịch không thể tránh khỏi, nhãn hiệu xa xỉ đã tung ra bộ sưu tập đồ lưu niệm và đồ vật mùa hè có liên quan.",Other,2024-06-28T08:33:16+07:00,24h,data/images/article_2700_image.png,non-clickbait
article_3218,https://www.24h.com.vn/giai-tri/nhac-si-cua-bai-hat-dinh-dam-xin-loi-tinh-yeu-lan-dau-tiet-lo-thu-nhap-c731a1672045.html,Nhạc sĩ của bài hát đình đám 'Xin lỗi tình yêu' lần đầu tiết lộ thu nhập,"Chia sẻ với phóng viên VietNamNet, nhạc sĩ Minh Nhiên lần đầu tiết lộ về thu nhập theo anh là khiêm tốn từ quyền tác giả âm nhạc hàng năm.",Giải trí & Showbiz,2025-06-15T18:00:00+07:00,24h,data/images/article_3218_image.png,clickbait
article_1646,https://baomoi.com/cong-tac-chuan-bi-ky-thi-tot-nghiep-thpt-nam-2025-o-phu-tho-day-du-chu-dao-c52572921.epi,"Công tác chuẩn bị Kỳ thi tốt nghiệp THPT năm 2025 ở Phú Thọ đầy đủ, chu đáo - Báo Giáo Dục & Thời Đại","Các điều kiện tổ chức Kỳ thi tốt nghiệp THPT 2025 ở Phú Thọ được các điểm thi chuẩn bị đầy đủ, chu đáo; sẵn sàng cho kỳ thi an toàn, đúng quy chế.",Giáo dục & Học đường,2025-06-23T07:53:00.000Z,Báo Mới,data/images/article_1646_image.png,non-clickbait
article_2310,https://thanhnien.vn/viet-nam-tan-van-to-bao-doi-ngoai-hiem-hoi-trong-khang-chien-chong-phap-185250621134237947.htm,Việt Nam Tân văn - tờ báo đối ngoại hiếm hoi trong kháng chiến chống Pháp,"Mặc dù chỉ tồn tại hơn một năm (3.1947 - 4.1948), Việt Nam Tân văn (Tin tức Việt Nam) đã là một kênh thông tin chính thức của cơ quan thông tấn báo chí nước Việt Nam Dân chủ Cộng hòa.",Other,2025-06-21T19:45:00+07:00,Thanh Niên,data/images/article_2310_image.png,non-clickbait
article_0564,https://vnexpress.net/loat-thiet-ke-code-11-59-by-audemars-piguet-moi-ra-mat-tai-viet-nam-4903159.html,Loạt thiết kế Code 11.59 by Audemars Piguet mới ra mắt tại Việt Nam,"Audemars Piguet ra mắt loạt đồng hồ cải tiến, đặc biệt với bộ máy Calibre 7138 giúp điều chỉnh toàn bộ cơ chế lịch vạn niên bằng một núm crown duy nhất.",Kinh doanh & Kinh tế,2025-06-23T09:00:00+07:00,VnExpress,data/images/article_0564_image.png,non-clickbait
article_1017,https://www.24h.com.vn/kinh-doanh/tro-thanh-cau-thu-dat-gia-nhat-premier-league-tien-ve-florian-wirtz-cua-liverpool-giau-the-nao-c161a1674538.html,"Trở thành cầu thủ đắt giá nhất Premier League, tiền vệ Florian Wirtz của Liverpool giàu thế nào?","Không chỉ trở thành bản hợp đồng đắt giá nhất Premier League, tiền vệ Florian Wirtz còn nhận đãi ngộ khủng tại Liverpool trong 5 năm tới.",Kinh doanh & Kinh tế,2025-06-23T05:00:00+07:00,24h,data/images/article_1017_image.png,clickbait
article_3165,https://www.24h.com.vn/giai-tri/dinh-tu-ngoc-huyen-khoe-giay-dang-ky-ket-hon-c731a1674790.html,Đình Tú - Ngọc Huyền khoe giấy đăng ký kết hôn,Cặp diễn viên giờ vàng VTV Đình Tú - Ngọc Huyền thông báo đã hoàn thành thủ tục đăng ký hôn và nhận nhiều lời chúc mừng từ bạn bè nghệ sĩ.,Giải trí & Showbiz,2025-06-22T12:27:19+07:00,24h,data/images/article_3165_image.png,non-clickbait
article_3569,https://www.24h.com.vn/o-to/hang-sieu-hiem-mclaren-p1-carbon-series-len-san-dau-gia-c747a1672833.html,Hàng siêu hiếm McLaren P1 Carbon Series lên sàn đấu giá,"McLaren P1 Carbon Series có odo 87 km đang được chào bán mức giá khoảng 3,1 triệu USD quy đổi 80,3 tỷ đồng.",Xe & Vận tải,2025-06-15T12:00:00+07:00,24h,data/images/article_3569_image.png,non-clickbait
article_0061,https://tuoitre.vn/nha-giau-cung-khoc-20250606075256834.htm,Nhà giàu cũng khóc,"- Ông nghe chưa, mấy con đường ở ""phố nhà giàu"" Thảo Điền cũng mưa là ngập kìa.",Other,2025-06-06T09:32:21+07:00,Tuổi Trẻ,data/images/article_0061_image.png,clickbait
article_3243,https://baomoi.com/suong-mu-nao-tin-hieu-canh-bao-suc-khoe-tri-nao-c52574455.epi,Sương mù não: tín hiệu cảnh báo sức khỏe trí não - Chuyên trang Sài Gòn Tiếp Thị - Tạp chí Kinh tế Sài Gòn,"Đầu óc mơ hồ, khó tập trung, suy giảm trí nhớ, 'sương mù não' (brain fog) đang dần trở thành mối lo ngại sức khỏe tinh thần đáng chú ý trong xã hội hiện đại, đặc biệt ở người trẻ. Nghiên cứu điện não đồ cho thấy hiện tượng này có liên quan đến rối loạn chức năng ở thùy trán và thùy thái dương - hai vùng não đảm nhận chức năng nhận thức và ghi nhớ.",Other,2025-06-23T10:23:06.000Z,Báo Mới,data/images/article_3243_image.png,non-clickbait
article_0353,https://thanhnien.vn/hdnd-tpda-nang-to-chuc-ky-hop-cuoi-co-y-nghia-dac-biet-185250623113444567.htm,HĐND TP.Đà Nẵng tổ chức kỳ họp cuối 'có ý nghĩa đặc biệt',Kỳ họp thứ 24 là kỳ họp cuối của HĐND TP.Đà Nẵng sau 28 năm thành phố trở thành đơn vị hành chính trực thuộc Trung ương.,Tin tức tổng hợp,2025-06-23T11:51:00+07:00,Thanh Niên,data/images/article_0353_image.png,non-clickbait
article_3119,https://thanhnien.vn/apple-hoi-sinh-mau-sac-sang-trong-tren-iphone-17-18525062106351278.htm,Apple hồi sinh màu sắc sang trọng trên iPhone 17,"Trong khi iPhone 16 giới thiệu màu xanh lưu ly, mẫu cơ bản của iPhone 17 sẽ được bổ sung một tùy chọn màu mới mang tên ""hoa oải hương"".",Other,2025-06-21T08:59:00+07:00,Thanh Niên,data/images/article_3119_image.png,non-clickbait
article_0574,https://vnexpress.net/pho-thu-tuong-yeu-cau-da-nang-chuan-bi-san-sang-cho-trung-tam-tai-chinh-quoc-te-4904600.html,Phó thủ tướng yêu cầu Đà Nẵng chuẩn bị sẵn sàng cho Trung tâm tài chính quốc tế,"Đà Nẵng cần tiếp tục chuẩn bị chu đáo các điều kiện, sẵn sàng cho vận hành Trung tâm tài chính quốc tế, theo yêu cầu của Phó thủ tướng Nguyễn Hòa Bình.",Kinh doanh & Kinh tế,2025-06-21T21:49:00+07:00,VnExpress,data/images/article_0574_image.png,non-clickbait
article_2573,https://thanhnien.vn/phuong-anh-dao-bat-trend-tay-du-ky-cris-phan-sam-vai-ca-dan-cast-on-trending-185250616172649613.htm,"Phương Anh Đào 'bắt trend' Tây Du Ký, Cris Phan 'sắm vai' cả dàn cast | ON TRENDING","Phương Anh Đào, Hưng Nguyễn và Cris Phan liên tiếp 'quăng miếng' khiến khán giả cười nghiêng ngả trong phần thử thách.",Giải trí & Showbiz,2025-06-19T20:30:00+07:00,Thanh Niên,data/images/article_2573_image.png,non-clickbait
article_0379,https://thanhnien.vn/truong-dua-phu-tho-gan-100-nam-sap-mo-duong-nai-ngua-tiec-nuoi-thoi-vang-son-185250615175651611.htm,Trường đua Phú Thọ gần 100 năm sắp mở đường: Nài ngựa tiếc nuối thời vàng son,"Trường đua Phú Thọ, biểu tượng thể thao của người dân Sài Gòn sắp mở đường. Những nài ngựa tiếc nuối nhìn lại một thời gắn bó với vó ngựa vàng son.",Tin tức tổng hợp,2025-06-22T08:43:00+07:00,Thanh Niên,data/images/article_0379_image.png,non-clickbait
article_0681,https://vietnamnet.vn/pin-sac-day-chi-trong-18-giay-mo-ra-ky-nguyen-moi-cho-xe-dien-2412836.html,"Pin sạc đầy chỉ trong 18 giây, mở ra kỷ nguyên mới cho xe điện",Công ty RML Group của Anh vừa nhận được sự chấp thuận cần thiết để sản xuất hàng loạt pin VarEVolt có khả năng sạc đầy chỉ trong 18 giây.,Kinh doanh & Kinh tế,2025-06-21T12:16:00+07:00,VietNamNet,data/images/article_0681_image.png,non-clickbait
article_0540,https://baomoi.com/toan-canh-chien-dich-nhat-bua-luc-nua-dem-va-chien-thuat-nghi-binh-cua-my-voi-iran-c52571513.epi,Toàn cảnh chiến dịch 'Nhát búa lúc nửa đêm' và chiến thuật nghi binh của Mỹ với Iran - Báo Pháp Luật TP.HCM,"Mỹ sử dụng chiến thuật nghi binh trong chiến dịch 'Nhát búa lúc nửa đêm', bí mật đưa máy bay ném bom vào Iran thực hiện các đòn tấn công bất ngờ vào căn cứ hạt nhân của Tehran.",Quốc tế,2025-06-23T05:07:55.000Z,Báo Mới,data/images/article_0540_image.png,non-clickbait
